artist,album,track_name,track_id,popularity,speechiness,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Grant Macdonald,Ram Ranch 624,Ram Ranch 624,1cGUdG4FMDAScztRBLHIyn,0,0.312,0.546,0.931,4,-2.839,0,0.312,0.074,0.000618,0.418,0.234,124.653,audio_features,1cGUdG4FMDAScztRBLHIyn,spotify:track:1cGUdG4FMDAScztRBLHIyn,https://api.spotify.com/v1/tracks/1cGUdG4FMDAScztRBLHIyn,https://api.spotify.com/v1/audio-analysis/1cGUdG4FMDAScztRBLHIyn,570310,4
Grant Macdonald,Ram Ranch 625,Ram Ranch 625,08ehCB2ruCwW84nk8yse8q,0,0.32,0.381,0.937,9,-1.529,1,0.32,0.615,0.00309,0.654,0.59,145.967,audio_features,08ehCB2ruCwW84nk8yse8q,spotify:track:08ehCB2ruCwW84nk8yse8q,https://api.spotify.com/v1/tracks/08ehCB2ruCwW84nk8yse8q,https://api.spotify.com/v1/audio-analysis/08ehCB2ruCwW84nk8yse8q,756670,4
Grant Macdonald,Ram Ranch 626,Ram Ranch 626,6Z284aWtzsQrMCvqEUZOGE,0,0.0776,0.701,0.822,4,-8.794,1,0.0776,0.00165,0.00235,0.29,0.392,109.981,audio_features,6Z284aWtzsQrMCvqEUZOGE,spotify:track:6Z284aWtzsQrMCvqEUZOGE,https://api.spotify.com/v1/tracks/6Z284aWtzsQrMCvqEUZOGE,https://api.spotify.com/v1/audio-analysis/6Z284aWtzsQrMCvqEUZOGE,705390,4
Grant Macdonald,Ram Ranch 627,Ram Ranch 627,34j6Tye2400VYwmN7lVLJa,0,0.319,0.431,0.886,6,-2.868,1,0.319,0.765,0.016,0.163,0.65,131.664,audio_features,34j6Tye2400VYwmN7lVLJa,spotify:track:34j6Tye2400VYwmN7lVLJa,https://api.spotify.com/v1/tracks/34j6Tye2400VYwmN7lVLJa,https://api.spotify.com/v1/audio-analysis/34j6Tye2400VYwmN7lVLJa,589109,3
Grant Macdonald,Ram Ranch 628,Ram Ranch 628,2FzYBDSlrCiaQu8L7F2DA4,0,0.539,0.591,0.533,0,-6.228,1,0.539,0.717,1.49e-06,0.185,0.592,79.117,audio_features,2FzYBDSlrCiaQu8L7F2DA4,spotify:track:2FzYBDSlrCiaQu8L7F2DA4,https://api.spotify.com/v1/tracks/2FzYBDSlrCiaQu8L7F2DA4,https://api.spotify.com/v1/audio-analysis/2FzYBDSlrCiaQu8L7F2DA4,773025,4
Grant Macdonald,Ram Ranch 629,Ram Ranch 629,0g10pAzlU8TJH21ApGZz3i,0,0.332,0.341,0.869,5,-5.486,1,0.332,0.00137,0.0,0.31,0.212,95.484,audio_features,0g10pAzlU8TJH21ApGZz3i,spotify:track:0g10pAzlU8TJH21ApGZz3i,https://api.spotify.com/v1/tracks/0g10pAzlU8TJH21ApGZz3i,https://api.spotify.com/v1/audio-analysis/0g10pAzlU8TJH21ApGZz3i,589614,4
Grant Macdonald,Ram Ranch 630,Ram Ranch 630,1nI7RJERXNeN1Qfr1bPrOk,0,0.0512,0.629,0.657,2,-10.025,0,0.0512,0.0719,0.000854,0.266,0.281,132.053,audio_features,1nI7RJERXNeN1Qfr1bPrOk,spotify:track:1nI7RJERXNeN1Qfr1bPrOk,https://api.spotify.com/v1/tracks/1nI7RJERXNeN1Qfr1bPrOk,https://api.spotify.com/v1/audio-analysis/1nI7RJERXNeN1Qfr1bPrOk,846212,4
Grant Macdonald,Ram Ranch 631,Ram Ranch 631,4vbwK5iBR8IfDtXpreyf2u,0,0.0891,0.323,0.888,5,-5.838,0,0.0891,2.79e-05,0.305,0.578,0.136,134.273,audio_features,4vbwK5iBR8IfDtXpreyf2u,spotify:track:4vbwK5iBR8IfDtXpreyf2u,https://api.spotify.com/v1/tracks/4vbwK5iBR8IfDtXpreyf2u,https://api.spotify.com/v1/audio-analysis/4vbwK5iBR8IfDtXpreyf2u,499255,4
Grant Macdonald,Ram Ranch 632,Ram Ranch 632,6ebeAcLT7wjqAFmPZ6MSpV,0,0.357,0.384,0.782,7,-8.88,1,0.357,0.00923,0.0,0.112,0.12,186.982,audio_features,6ebeAcLT7wjqAFmPZ6MSpV,spotify:track:6ebeAcLT7wjqAFmPZ6MSpV,https://api.spotify.com/v1/tracks/6ebeAcLT7wjqAFmPZ6MSpV,https://api.spotify.com/v1/audio-analysis/6ebeAcLT7wjqAFmPZ6MSpV,658959,3
Grant Macdonald,Ram Ranch 633,Ram Ranch 633,36uVwAOQaSBRw2YSooWuaE,0,0.512,0.372,0.912,0,-3.798,1,0.512,0.735,6.72e-05,0.826,0.535,70.386,audio_features,36uVwAOQaSBRw2YSooWuaE,spotify:track:36uVwAOQaSBRw2YSooWuaE,https://api.spotify.com/v1/tracks/36uVwAOQaSBRw2YSooWuaE,https://api.spotify.com/v1/audio-analysis/36uVwAOQaSBRw2YSooWuaE,924456,4
Grant Macdonald,Ram Ranch 634,Ram Ranch 634,2tuvnT1qcdAaeYbMrXTnkA,0,0.252,0.509,0.889,4,-6.301,0,0.252,0.509,0.00524,0.917,0.437,81.945,audio_features,2tuvnT1qcdAaeYbMrXTnkA,spotify:track:2tuvnT1qcdAaeYbMrXTnkA,https://api.spotify.com/v1/tracks/2tuvnT1qcdAaeYbMrXTnkA,https://api.spotify.com/v1/audio-analysis/2tuvnT1qcdAaeYbMrXTnkA,698204,4
Grant Macdonald,Ram Ranch 635,Ram Ranch 635,1wBvpCMqGm4NGrLeO0LMia,0,0.404,0.461,0.79,4,-9.28,0,0.404,0.381,0.0,0.377,0.261,127.914,audio_features,1wBvpCMqGm4NGrLeO0LMia,spotify:track:1wBvpCMqGm4NGrLeO0LMia,https://api.spotify.com/v1/tracks/1wBvpCMqGm4NGrLeO0LMia,https://api.spotify.com/v1/audio-analysis/1wBvpCMqGm4NGrLeO0LMia,692547,5
Grant Macdonald,Ram Ranch 636,Ram Ranch 636,73tZESopwUptvKkxB5HTC1,0,0.282,0.604,0.793,1,-7.086,1,0.282,0.272,1.52e-06,0.235,0.426,128.318,audio_features,73tZESopwUptvKkxB5HTC1,spotify:track:73tZESopwUptvKkxB5HTC1,https://api.spotify.com/v1/tracks/73tZESopwUptvKkxB5HTC1,https://api.spotify.com/v1/audio-analysis/73tZESopwUptvKkxB5HTC1,762983,4
Grant Macdonald,Ram Ranch 637,Ram Ranch 637,4tzQONIjMekWqh6OF2hnNE,0,0.0573,0.411,0.615,5,-4.806,0,0.0573,0.78,0.0063,0.111,0.53,86.855,audio_features,4tzQONIjMekWqh6OF2hnNE,spotify:track:4tzQONIjMekWqh6OF2hnNE,https://api.spotify.com/v1/tracks/4tzQONIjMekWqh6OF2hnNE,https://api.spotify.com/v1/audio-analysis/4tzQONIjMekWqh6OF2hnNE,649421,4
Grant Macdonald,Ram Ranch 638,Ram Ranch 638,5PTeTBinL1jORA4FMWg9O7,0,0.136,0.289,0.875,2,-1.58,1,0.136,0.552,0.0913,0.132,0.444,79.451,audio_features,5PTeTBinL1jORA4FMWg9O7,spotify:track:5PTeTBinL1jORA4FMWg9O7,https://api.spotify.com/v1/tracks/5PTeTBinL1jORA4FMWg9O7,https://api.spotify.com/v1/audio-analysis/5PTeTBinL1jORA4FMWg9O7,836808,4
Grant Macdonald,Ram Ranch 639,Ram Ranch 639,0GIcNBKX6RqmEouIfFgQcM,0,0.501,0.326,0.947,7,-4.911,1,0.501,0.195,7.93e-05,0.849,0.117,80.496,audio_features,0GIcNBKX6RqmEouIfFgQcM,spotify:track:0GIcNBKX6RqmEouIfFgQcM,https://api.spotify.com/v1/tracks/0GIcNBKX6RqmEouIfFgQcM,https://api.spotify.com/v1/audio-analysis/0GIcNBKX6RqmEouIfFgQcM,672000,4
Grant Macdonald,Ram Ranch 640,Ram Ranch 640,3Aq6XgFrlIBZFGrjl5tQm0,0,0.346,0.383,0.914,10,-1.833,1,0.346,0.432,0.00151,0.267,0.465,80.286,audio_features,3Aq6XgFrlIBZFGrjl5tQm0,spotify:track:3Aq6XgFrlIBZFGrjl5tQm0,https://api.spotify.com/v1/tracks/3Aq6XgFrlIBZFGrjl5tQm0,https://api.spotify.com/v1/audio-analysis/3Aq6XgFrlIBZFGrjl5tQm0,659276,4
Grant Macdonald,Ram Ranch 641,Ram Ranch 641,0TQd57lhVXUcsc6Vnodi6Y,0,0.218,0.589,0.6,11,-10.348,1,0.218,0.00358,0.000821,0.417,0.264,105.017,audio_features,0TQd57lhVXUcsc6Vnodi6Y,spotify:track:0TQd57lhVXUcsc6Vnodi6Y,https://api.spotify.com/v1/tracks/0TQd57lhVXUcsc6Vnodi6Y,https://api.spotify.com/v1/audio-analysis/0TQd57lhVXUcsc6Vnodi6Y,741593,4
Grant Macdonald,Ram Ranch 642,Ram Ranch 642,0pnAGcKwaydan0P5oKtFAs,0,0.0441,0.504,0.764,7,-5.409,1,0.0441,0.258,0.000119,0.272,0.355,90.763,audio_features,0pnAGcKwaydan0P5oKtFAs,spotify:track:0pnAGcKwaydan0P5oKtFAs,https://api.spotify.com/v1/tracks/0pnAGcKwaydan0P5oKtFAs,https://api.spotify.com/v1/audio-analysis/0pnAGcKwaydan0P5oKtFAs,706177,4
Grant Macdonald,Ram Ranch 643,Ram Ranch 643,3wEQdXz47iAvqq80EuBSd7,0,0.0334,0.708,0.627,8,-10.163,1,0.0334,0.0336,0.383,0.187,0.103,110.013,audio_features,3wEQdXz47iAvqq80EuBSd7,spotify:track:3wEQdXz47iAvqq80EuBSd7,https://api.spotify.com/v1/tracks/3wEQdXz47iAvqq80EuBSd7,https://api.spotify.com/v1/audio-analysis/3wEQdXz47iAvqq80EuBSd7,583582,3
Grant Macdonald,Ram Ranch 644,Ram Ranch 644,1cq5NXmzWbEWii8zCkSruv,0,0.143,0.312,0.904,9,-6.402,0,0.143,0.265,0.0218,0.649,0.0996,104.018,audio_features,1cq5NXmzWbEWii8zCkSruv,spotify:track:1cq5NXmzWbEWii8zCkSruv,https://api.spotify.com/v1/tracks/1cq5NXmzWbEWii8zCkSruv,https://api.spotify.com/v1/audio-analysis/1cq5NXmzWbEWii8zCkSruv,546844,5
Grant Macdonald,Ram Ranch 645,Ram Ranch 645,6LmLSjmxYJwglu9FgGzMTR,0,0.355,0.272,0.957,7,-2.44,1,0.355,0.495,0.0,0.339,0.485,73.145,audio_features,6LmLSjmxYJwglu9FgGzMTR,spotify:track:6LmLSjmxYJwglu9FgGzMTR,https://api.spotify.com/v1/tracks/6LmLSjmxYJwglu9FgGzMTR,https://api.spotify.com/v1/audio-analysis/6LmLSjmxYJwglu9FgGzMTR,721721,3
Grant Macdonald,Ram Ranch 646,Ram Ranch 646,7j3PFv48cg0NG4XalmdgeV,0,0.114,0.562,0.954,0,-4.234,1,0.114,3.8e-05,0.000837,0.152,0.0585,120.014,audio_features,7j3PFv48cg0NG4XalmdgeV,spotify:track:7j3PFv48cg0NG4XalmdgeV,https://api.spotify.com/v1/tracks/7j3PFv48cg0NG4XalmdgeV,https://api.spotify.com/v1/audio-analysis/7j3PFv48cg0NG4XalmdgeV,761628,4
Grant Macdonald,Ram Ranch 647,Ram Ranch 647,0yeZYljlmTE2XDHsZVDh2v,0,0.0924,0.571,0.878,5,-4.064,1,0.0924,0.436,8.18e-05,0.37,0.529,104.852,audio_features,0yeZYljlmTE2XDHsZVDh2v,spotify:track:0yeZYljlmTE2XDHsZVDh2v,https://api.spotify.com/v1/tracks/0yeZYljlmTE2XDHsZVDh2v,https://api.spotify.com/v1/audio-analysis/0yeZYljlmTE2XDHsZVDh2v,634036,4
Grant Macdonald,Ram Ranch 648,Ram Ranch 648,3zbme5SAEhBgM38wSjGOve,0,0.486,0.425,0.934,5,-5.347,1,0.486,0.182,0.0512,0.299,0.161,172.0,audio_features,3zbme5SAEhBgM38wSjGOve,spotify:track:3zbme5SAEhBgM38wSjGOve,https://api.spotify.com/v1/tracks/3zbme5SAEhBgM38wSjGOve,https://api.spotify.com/v1/audio-analysis/3zbme5SAEhBgM38wSjGOve,663871,4
Grant Macdonald,Ram Ranch 649,Ram Ranch 649,10GjsqyifESc3RixQ8QeyA,0,0.182,0.472,0.99,10,-1.955,0,0.182,0.0407,0.0,0.717,0.348,119.92,audio_features,10GjsqyifESc3RixQ8QeyA,spotify:track:10GjsqyifESc3RixQ8QeyA,https://api.spotify.com/v1/tracks/10GjsqyifESc3RixQ8QeyA,https://api.spotify.com/v1/audio-analysis/10GjsqyifESc3RixQ8QeyA,602763,4
Grant Macdonald,Ram Ranch 650,Ram Ranch 650,4ArW6rxj0cbcjmgYYlnGap,0,0.0974,0.524,0.732,0,-10.886,1,0.0974,0.663,0.0,0.431,0.227,120.978,audio_features,4ArW6rxj0cbcjmgYYlnGap,spotify:track:4ArW6rxj0cbcjmgYYlnGap,https://api.spotify.com/v1/tracks/4ArW6rxj0cbcjmgYYlnGap,https://api.spotify.com/v1/audio-analysis/4ArW6rxj0cbcjmgYYlnGap,697737,4
Grant Macdonald,Ram Ranch 651,Ram Ranch 651,7K714a1zp8BX6bAJ2d0zsW,0,0.0808,0.573,0.989,11,-2.124,0,0.0808,7.85e-05,0.175,0.104,0.322,95.012,audio_features,7K714a1zp8BX6bAJ2d0zsW,spotify:track:7K714a1zp8BX6bAJ2d0zsW,https://api.spotify.com/v1/tracks/7K714a1zp8BX6bAJ2d0zsW,https://api.spotify.com/v1/audio-analysis/7K714a1zp8BX6bAJ2d0zsW,674476,4
Grant Macdonald,Ram Ranch 652,Ram Ranch 652,3orj5idN18k37T4bHatyPk,0,0.414,0.432,0.941,9,-1.745,0,0.414,0.0776,0.000477,0.296,0.159,187.246,audio_features,3orj5idN18k37T4bHatyPk,spotify:track:3orj5idN18k37T4bHatyPk,https://api.spotify.com/v1/tracks/3orj5idN18k37T4bHatyPk,https://api.spotify.com/v1/audio-analysis/3orj5idN18k37T4bHatyPk,645897,3
Grant Macdonald,Ram Ranch 653,Ram Ranch 653,2Ac1J7cVXyxoJCiDOgzjkw,0,0.141,0.502,0.6,7,-5.022,1,0.141,0.691,0.00051,0.227,0.602,104.408,audio_features,2Ac1J7cVXyxoJCiDOgzjkw,spotify:track:2Ac1J7cVXyxoJCiDOgzjkw,https://api.spotify.com/v1/tracks/2Ac1J7cVXyxoJCiDOgzjkw,https://api.spotify.com/v1/audio-analysis/2Ac1J7cVXyxoJCiDOgzjkw,743696,4
Grant Macdonald,Ram Ranch 654,Ram Ranch 654,4BIzzSjB2kgYNvN4kYnJOE,0,0.126,0.215,0.977,5,1.406,0,0.126,0.699,0.0206,0.208,0.368,90.389,audio_features,4BIzzSjB2kgYNvN4kYnJOE,spotify:track:4BIzzSjB2kgYNvN4kYnJOE,https://api.spotify.com/v1/tracks/4BIzzSjB2kgYNvN4kYnJOE,https://api.spotify.com/v1/audio-analysis/4BIzzSjB2kgYNvN4kYnJOE,655006,4
Grant Macdonald,Ram Ranch 655,Ram Ranch 655,561xvWpwtr6Hq5kj8blm8q,0,0.105,0.249,0.901,8,-1.457,1,0.105,0.721,0.0128,0.318,0.422,66.992,audio_features,561xvWpwtr6Hq5kj8blm8q,spotify:track:561xvWpwtr6Hq5kj8blm8q,https://api.spotify.com/v1/tracks/561xvWpwtr6Hq5kj8blm8q,https://api.spotify.com/v1/audio-analysis/561xvWpwtr6Hq5kj8blm8q,812690,3
Grant Macdonald,Ram Ranch 656,Ram Ranch 656,0VXgaxivUip2NC3owKCLxn,0,0.322,0.308,0.972,6,-2.545,0,0.322,0.397,8.99e-06,0.599,0.158,86.423,audio_features,0VXgaxivUip2NC3owKCLxn,spotify:track:0VXgaxivUip2NC3owKCLxn,https://api.spotify.com/v1/tracks/0VXgaxivUip2NC3owKCLxn,https://api.spotify.com/v1/audio-analysis/0VXgaxivUip2NC3owKCLxn,658427,4
Grant Macdonald,Ram Ranch 657,Ram Ranch 657,2ct7EY6kaG8kiZypQ2i0t3,0,0.0559,0.409,0.598,10,-5.817,1,0.0559,0.848,0.00158,0.199,0.338,124.006,audio_features,2ct7EY6kaG8kiZypQ2i0t3,spotify:track:2ct7EY6kaG8kiZypQ2i0t3,https://api.spotify.com/v1/tracks/2ct7EY6kaG8kiZypQ2i0t3,https://api.spotify.com/v1/audio-analysis/2ct7EY6kaG8kiZypQ2i0t3,720000,3
Grant Macdonald,Ram Ranch 658,Ram Ranch 658,2HlbaJrAxAqEuflpMv32ub,0,0.259,0.526,0.921,1,-2.845,1,0.259,0.156,0.0,0.345,0.514,91.982,audio_features,2HlbaJrAxAqEuflpMv32ub,spotify:track:2HlbaJrAxAqEuflpMv32ub,https://api.spotify.com/v1/tracks/2HlbaJrAxAqEuflpMv32ub,https://api.spotify.com/v1/audio-analysis/2HlbaJrAxAqEuflpMv32ub,888558,4
Grant Macdonald,Ram Ranch 659,Ram Ranch 659,5NtgNysbAZgMEF453OpSFQ,0,0.339,0.432,0.933,7,-2.252,1,0.339,0.173,0.0,0.31,0.422,112.224,audio_features,5NtgNysbAZgMEF453OpSFQ,spotify:track:5NtgNysbAZgMEF453OpSFQ,https://api.spotify.com/v1/tracks/5NtgNysbAZgMEF453OpSFQ,https://api.spotify.com/v1/audio-analysis/5NtgNysbAZgMEF453OpSFQ,756844,3
Grant Macdonald,Ram Ranch 660,Ram Ranch 660,5OAJ4TPrVLCncKufkiJMWM,0,0.625,0.356,0.973,1,-2.638,1,0.625,0.394,0.0,0.286,0.298,84.406,audio_features,5OAJ4TPrVLCncKufkiJMWM,spotify:track:5OAJ4TPrVLCncKufkiJMWM,https://api.spotify.com/v1/tracks/5OAJ4TPrVLCncKufkiJMWM,https://api.spotify.com/v1/audio-analysis/5OAJ4TPrVLCncKufkiJMWM,922530,5
Grant Macdonald,Ram Ranch 661,Ram Ranch 661,4Mv4ZoyArO5169fdP3PxDp,0,0.0985,0.484,0.663,11,-4.195,0,0.0985,0.238,0.000165,0.0926,0.769,121.241,audio_features,4Mv4ZoyArO5169fdP3PxDp,spotify:track:4Mv4ZoyArO5169fdP3PxDp,https://api.spotify.com/v1/tracks/4Mv4ZoyArO5169fdP3PxDp,https://api.spotify.com/v1/audio-analysis/4Mv4ZoyArO5169fdP3PxDp,909125,3
Grant Macdonald,Ram Ranch 662,Ram Ranch 662,6YNc9bI6CTwAtHuZC7uEAr,0,0.358,0.275,0.988,5,-1.006,0,0.358,0.326,0.0,0.12,0.548,52.868,audio_features,6YNc9bI6CTwAtHuZC7uEAr,spotify:track:6YNc9bI6CTwAtHuZC7uEAr,https://api.spotify.com/v1/tracks/6YNc9bI6CTwAtHuZC7uEAr,https://api.spotify.com/v1/audio-analysis/6YNc9bI6CTwAtHuZC7uEAr,725396,4
Grant Macdonald,Ram Ranch 663,Ram Ranch 663,2Q9vL59JUGt4HbdSxyItRk,0,0.274,0.571,0.958,0,-1.753,1,0.274,0.344,0.00127,0.547,0.459,125.938,audio_features,2Q9vL59JUGt4HbdSxyItRk,spotify:track:2Q9vL59JUGt4HbdSxyItRk,https://api.spotify.com/v1/tracks/2Q9vL59JUGt4HbdSxyItRk,https://api.spotify.com/v1/audio-analysis/2Q9vL59JUGt4HbdSxyItRk,638515,4
Grant Macdonald,Ram Ranch 664,Ram Ranch 664,0qYbNk48anKZqzUzUCdiLq,0,0.309,0.437,0.854,0,-2.986,1,0.309,0.536,0.000435,0.167,0.593,115.218,audio_features,0qYbNk48anKZqzUzUCdiLq,spotify:track:0qYbNk48anKZqzUzUCdiLq,https://api.spotify.com/v1/tracks/0qYbNk48anKZqzUzUCdiLq,https://api.spotify.com/v1/audio-analysis/0qYbNk48anKZqzUzUCdiLq,750014,4
Grant Macdonald,Ram Ranch 665,Ram Ranch 665,5zFDrzb8JdyD1a2SriSND9,0,0.146,0.374,0.923,7,0.273,1,0.146,0.758,6.37e-05,0.594,0.842,84.556,audio_features,5zFDrzb8JdyD1a2SriSND9,spotify:track:5zFDrzb8JdyD1a2SriSND9,https://api.spotify.com/v1/tracks/5zFDrzb8JdyD1a2SriSND9,https://api.spotify.com/v1/audio-analysis/5zFDrzb8JdyD1a2SriSND9,1156540,4
Grant Macdonald,Ram Ranch 666,Ram Ranch 666,4RslOSzivYoqo49S3fS4pS,1,0.201,0.503,0.966,10,-1.921,0,0.201,0.0498,0.00014,0.13,0.381,139.826,audio_features,4RslOSzivYoqo49S3fS4pS,spotify:track:4RslOSzivYoqo49S3fS4pS,https://api.spotify.com/v1/tracks/4RslOSzivYoqo49S3fS4pS,https://api.spotify.com/v1/audio-analysis/4RslOSzivYoqo49S3fS4pS,855363,4
Grant Macdonald,Ram Ranch 667,Ram Ranch 667,31weoSD0PaI3Ty4dgF8i8S,0,0.191,0.434,0.456,11,-6.24,0,0.191,0.629,0.0,0.16,0.313,86.476,audio_features,31weoSD0PaI3Ty4dgF8i8S,spotify:track:31weoSD0PaI3Ty4dgF8i8S,https://api.spotify.com/v1/tracks/31weoSD0PaI3Ty4dgF8i8S,https://api.spotify.com/v1/audio-analysis/31weoSD0PaI3Ty4dgF8i8S,698970,4
Grant Macdonald,Ram Ranch 668,Ram Ranch 668,6KKsssagwqWtK19JMOKfln,0,0.377,0.496,0.73,9,-2.993,0,0.377,0.875,2.32e-05,0.117,0.424,105.099,audio_features,6KKsssagwqWtK19JMOKfln,spotify:track:6KKsssagwqWtK19JMOKfln,https://api.spotify.com/v1/tracks/6KKsssagwqWtK19JMOKfln,https://api.spotify.com/v1/audio-analysis/6KKsssagwqWtK19JMOKfln,853616,4
Grant Macdonald,Ram Ranch 669,Ram Ranch 669,73KHPfBWggmNBCwzE3cETh,0,0.326,0.459,0.947,4,-0.687,1,0.326,0.348,0.0,0.141,0.632,90.944,audio_features,73KHPfBWggmNBCwzE3cETh,spotify:track:73KHPfBWggmNBCwzE3cETh,https://api.spotify.com/v1/tracks/73KHPfBWggmNBCwzE3cETh,https://api.spotify.com/v1/audio-analysis/73KHPfBWggmNBCwzE3cETh,546537,4
Grant Macdonald,Ram Ranch 670,Ram Ranch 670,5q6gjpZEr5C01odY9iNSIF,0,0.325,0.361,0.995,2,-0.293,1,0.325,0.041,0.0,0.469,0.268,119.715,audio_features,5q6gjpZEr5C01odY9iNSIF,spotify:track:5q6gjpZEr5C01odY9iNSIF,https://api.spotify.com/v1/tracks/5q6gjpZEr5C01odY9iNSIF,https://api.spotify.com/v1/audio-analysis/5q6gjpZEr5C01odY9iNSIF,727040,4
Grant Macdonald,Ram Ranch 671,Ram Ranch 671,5jtt6eNNwZCnE6W4YPuTMS,0,0.21,0.314,0.861,7,-6.613,1,0.21,0.00545,0.007,0.215,0.284,90.106,audio_features,5jtt6eNNwZCnE6W4YPuTMS,spotify:track:5jtt6eNNwZCnE6W4YPuTMS,https://api.spotify.com/v1/tracks/5jtt6eNNwZCnE6W4YPuTMS,https://api.spotify.com/v1/audio-analysis/5jtt6eNNwZCnE6W4YPuTMS,629717,4
Grant Macdonald,Ram Ranch 672,Ram Ranch 672,6TGfrLmZY3I2kTTBdyJ59L,0,0.244,0.698,0.953,6,-4.033,0,0.244,0.00999,0.0,0.0922,0.423,95.023,audio_features,6TGfrLmZY3I2kTTBdyJ59L,spotify:track:6TGfrLmZY3I2kTTBdyJ59L,https://api.spotify.com/v1/tracks/6TGfrLmZY3I2kTTBdyJ59L,https://api.spotify.com/v1/audio-analysis/6TGfrLmZY3I2kTTBdyJ59L,985568,4
Grant Macdonald,Ram Ranch 673,Ram Ranch 673,7JumHAJRvoCIF5O0aG4TF9,0,0.333,0.457,0.947,4,-1.003,0,0.333,0.0417,1.42e-06,0.202,0.145,125.354,audio_features,7JumHAJRvoCIF5O0aG4TF9,spotify:track:7JumHAJRvoCIF5O0aG4TF9,https://api.spotify.com/v1/tracks/7JumHAJRvoCIF5O0aG4TF9,https://api.spotify.com/v1/audio-analysis/7JumHAJRvoCIF5O0aG4TF9,537388,4
Grant Macdonald,Ram Ranch 674,Ram Ranch 674,5qqS4chstiDDxy82gYIQp1,0,0.396,0.441,0.912,1,-2.613,1,0.396,0.3,7.96e-06,0.173,0.342,130.054,audio_features,5qqS4chstiDDxy82gYIQp1,spotify:track:5qqS4chstiDDxy82gYIQp1,https://api.spotify.com/v1/tracks/5qqS4chstiDDxy82gYIQp1,https://api.spotify.com/v1/audio-analysis/5qqS4chstiDDxy82gYIQp1,569952,3
Grant Macdonald,Ram Ranch 675,Ram Ranch 675,4U0fdIKoRqP6oTSSSgxDDf,0,0.358,0.459,0.98,11,-2.248,0,0.358,0.46,1.08e-06,0.326,0.282,91.253,audio_features,4U0fdIKoRqP6oTSSSgxDDf,spotify:track:4U0fdIKoRqP6oTSSSgxDDf,https://api.spotify.com/v1/tracks/4U0fdIKoRqP6oTSSSgxDDf,https://api.spotify.com/v1/audio-analysis/4U0fdIKoRqP6oTSSSgxDDf,739697,4
Grant Macdonald,Ram Ranch 676,Ram Ranch 676,3EWPtueiTE2qSrGx9r6e0A,0,0.328,0.527,0.935,1,-2.857,1,0.328,0.002,0.0,0.318,0.128,125.178,audio_features,3EWPtueiTE2qSrGx9r6e0A,spotify:track:3EWPtueiTE2qSrGx9r6e0A,https://api.spotify.com/v1/tracks/3EWPtueiTE2qSrGx9r6e0A,https://api.spotify.com/v1/audio-analysis/3EWPtueiTE2qSrGx9r6e0A,636915,4
Grant Macdonald,Ram Ranch 677,Ram Ranch 677,7kQff1D2JVrYP6QRhRILJh,0,0.251,0.422,0.912,7,-1.388,1,0.251,0.556,7.27e-05,0.542,0.536,116.94,audio_features,7kQff1D2JVrYP6QRhRILJh,spotify:track:7kQff1D2JVrYP6QRhRILJh,https://api.spotify.com/v1/tracks/7kQff1D2JVrYP6QRhRILJh,https://api.spotify.com/v1/audio-analysis/7kQff1D2JVrYP6QRhRILJh,743362,5
Grant Macdonald,Ram Ranch 678,Ram Ranch 678,78Ypzb2qxpuT9DQXL0tnTo,0,0.305,0.326,0.986,11,-1.38,0,0.305,0.226,1.16e-05,0.236,0.15,86.688,audio_features,78Ypzb2qxpuT9DQXL0tnTo,spotify:track:78Ypzb2qxpuT9DQXL0tnTo,https://api.spotify.com/v1/tracks/78Ypzb2qxpuT9DQXL0tnTo,https://api.spotify.com/v1/audio-analysis/78Ypzb2qxpuT9DQXL0tnTo,922079,4
Grant Macdonald,Ram Ranch 679,Ram Ranch 679,1t7ioBPZdMDprArZj2Wy5X,0,0.218,0.54,0.695,6,-4.889,0,0.218,0.743,8.41e-06,0.146,0.675,118.637,audio_features,1t7ioBPZdMDprArZj2Wy5X,spotify:track:1t7ioBPZdMDprArZj2Wy5X,https://api.spotify.com/v1/tracks/1t7ioBPZdMDprArZj2Wy5X,https://api.spotify.com/v1/audio-analysis/1t7ioBPZdMDprArZj2Wy5X,977800,3
Grant Macdonald,Ram Ranch 680,Ram Ranch 680,2CrsU3CaiXGZxizUwEVZIm,0,0.301,0.427,0.972,11,-1.695,0,0.301,0.0166,0.0,0.236,0.221,108.844,audio_features,2CrsU3CaiXGZxizUwEVZIm,spotify:track:2CrsU3CaiXGZxizUwEVZIm,https://api.spotify.com/v1/tracks/2CrsU3CaiXGZxizUwEVZIm,https://api.spotify.com/v1/audio-analysis/2CrsU3CaiXGZxizUwEVZIm,817754,3
Grant Macdonald,Ram Ranch 681,Ram Ranch 681,3J10b309TBg2XPL5eZH1El,0,0.318,0.553,0.97,5,-1.389,1,0.318,0.296,0.000301,0.228,0.401,125.89,audio_features,3J10b309TBg2XPL5eZH1El,spotify:track:3J10b309TBg2XPL5eZH1El,https://api.spotify.com/v1/tracks/3J10b309TBg2XPL5eZH1El,https://api.spotify.com/v1/audio-analysis/3J10b309TBg2XPL5eZH1El,637803,4
